year,country,city,gender,rank,name,nation,round,time,forfeit
2018,fra,chamonix,men,1,Danyil Boldyrev,UKR,qualifications,6.000,
2018,fra,chamonix,men,2,Dmitrii Timofeev,RUS,qualifications,6.050,
2018,fra,chamonix,men,3,Bassa Mawem,FRA,qualifications,5.700,
2018,fra,chamonix,men,4,QiXin Zhong,CHN,qualifications,5.800,
2018,fra,chamonix,men,5,Aleksandr Shilov,RUS,qualifications,6.070,
2018,fra,chamonix,men,6,Ludovico Fossali,ITA,qualifications,5.910,
2018,fra,chamonix,men,7,Gian Luca Zodda,ITA,qualifications,6.310,
2018,fra,chamonix,men,8,Marcin Dzienski,POL,qualifications,6.120,
2018,fra,chamonix,men,9,Reza Alipourshenazandifar,IRI,qualifications,5.740,
2018,fra,chamonix,men,10,JinXin Li,CHN,qualifications,6.110,
2018,fra,chamonix,men,11,Guillaume Moro,FRA,qualifications,6.270,
2018,fra,chamonix,men,12,Amir Maimuratov,KAZ,qualifications,6.150,
2018,fra,chamonix,men,13,Stanislav Kokorin,RUS,qualifications,6.050,
2018,fra,chamonix,men,14,Aleksandr Shikov,RUS,qualifications,6.070,
2018,fra,chamonix,men,15,Jan Kriz,CZE,qualifications,6.200,
2018,fra,chamonix,men,16,Leonardo Gontero,ITA,qualifications,6.330,
2018,fra,chamonix,men,17,Arsenii Bogomolov,RUS,qualifications,6.350,
2018,fra,chamonix,men,17,Alessandro Santoni,ITA,qualifications,6.350,
2018,fra,chamonix,men,19,John Brosler,USA,qualifications,6.400,
2018,fra,chamonix,men,20,Pierre Rebreyend,FRA,qualifications,6.460,
2018,fra,chamonix,men,21,Carlos Granja,ECU,qualifications,6.480,
2018,fra,chamonix,men,22,Rishat Khaibullin,KAZ,qualifications,6.560,
2018,fra,chamonix,men,23,Artem Khabibullin,RUS,qualifications,6.570,
2018,fra,chamonix,men,24,Lev Rudatskiy,RUS,qualifications,6.650,
2018,fra,chamonix,men,25,Yaroslav Tkach,UKR,qualifications,6.680,
2018,fra,chamonix,men,26,Mickael Mawem,FRA,qualifications,6.720,
2018,fra,chamonix,men,27,Matthias Erber,AUT,qualifications,6.770,
2018,fra,chamonix,men,28,Stanislao Zama,ITA,qualifications,6.860,
2018,fra,chamonix,men,29,Jacopo Stefani,ITA,qualifications,6.930,
2018,fra,chamonix,men,30,YuFei Pan,CHN,qualifications,6.950,
2018,fra,chamonix,men,31,Tomoa Narasaki,JPN,qualifications,6.970,
2018,fra,chamonix,men,32,Cristian Dorigatti,ITA,qualifications,7.020,
2018,fra,chamonix,men,33,Lukas Knapp,AUT,qualifications,7.090,
2018,fra,chamonix,men,34,Manuel Cornu,FRA,qualifications,7.120,
2018,fra,chamonix,men,35,Alimzhan Myrzabekov,KAZ,qualifications,7.150,
2018,fra,chamonix,men,36,Yoshiyuki Ogata,JPN,qualifications,7.210,
2018,fra,chamonix,men,37,Alessandro Cingari,ITA,qualifications,7.230,
2018,fra,chamonix,men,38,Nikita Devyaterikov,KAZ,qualifications,7.280,
2018,fra,chamonix,men,38,Josh Levin,USA,qualifications,7.280,
2018,fra,chamonix,men,40,Alexey Molchanov,KAZ,qualifications,7.370,
2018,fra,chamonix,men,40,Oleksandr Pavlenko,UKR,qualifications,7.370,
2018,fra,chamonix,men,42,Nickolaie RIVADENEIRA ,ECU,qualifications,7.430,
2018,fra,chamonix,men,43,Keita Dohi,JPN,qualifications,7.510,
2018,fra,chamonix,men,44,Kai Harada,JPN,qualifications,7.600,
2018,fra,chamonix,men,45,William Bosi,GBR,qualifications,7.660,
2018,fra,chamonix,men,45,Kai Lightner,USA,qualifications,7.660,
2018,fra,chamonix,men,47,Kokoro Fujii,JPN,qualifications,7.820,
2018,fra,chamonix,men,48,Artyom Devyaterikov,KAZ,qualifications,7.830,
2018,fra,chamonix,men,49,HaiBin Qu,CHN,qualifications,7.890,
2018,fra,chamonix,men,50,Kostiantyn Pavlenko,UKR,qualifications,7.940,
2018,fra,chamonix,men,51,Ihor Robota,UKR,qualifications,7.970,
2018,fra,chamonix,men,52,Szymon Pecikiewicz,POL,qualifications,7.990,
2018,fra,chamonix,men,53,Hanwool KIM,KOR,qualifications,8.030,
2018,fra,chamonix,men,53,Jakob Schubert,AUT,qualifications,8.030,
2018,fra,chamonix,men,55,Javier Cano Blazquez,ESP,qualifications,8.040,
2018,fra,chamonix,men,56,Eric  Lopez Mateos,ESP,qualifications,8.050,
2018,fra,chamonix,men,56,Rudolph Ruana,USA,qualifications,8.050,
2018,fra,chamonix,men,58,Jernej Kruder,SLO,qualifications,8.220,
2018,fra,chamonix,men,59,Nicolas Collin,BEL,qualifications,8.360,
2018,fra,chamonix,men,60,Galo  Hernandez,ECU,qualifications,8.500,
2018,fra,chamonix,men,61,Shuta Tanaka,JPN,qualifications,8.530,
2018,fra,chamonix,men,62,Christoph Hanke,GER,qualifications,8.550,
2018,fra,chamonix,men,63,Yannick Flohé,GER,qualifications,8.660,
2018,fra,chamonix,men,64,Sergio Pastor Martínez,ESP,qualifications,8.740,
2018,fra,chamonix,men,65,Alban Levier,FRA,qualifications,8.780,
2018,fra,chamonix,men,66,Maciej Dobrzanski,POL,qualifications,8.980,
2018,fra,chamonix,men,67,Griffin Barros-King,USA,qualifications,9.230,
2018,fra,chamonix,men,68,Emilio Rios,CHI,qualifications,9.480,
2018,fra,chamonix,men,69,Jason Holowach,CAN,qualifications,9.620,
2018,fra,chamonix,men,70,Felipe  Ho Foganholo,BRA,qualifications,9.650,
2018,fra,chamonix,men,71,Jonatan Flor Vazquez,ESP,qualifications,9.800,
2018,fra,chamonix,men,72,Ihor Tiapkin,UKR,qualifications,10.370,
2018,fra,chamonix,men,73,Cesar Grosso,BRA,qualifications,10.430,
2018,fra,chamonix,men,74,Lucas Uchida,CAN,qualifications,10.500,
2018,fra,chamonix,men,75,Jerome González Gutiérrez,ESP,qualifications,10.520,
2018,fra,chamonix,men,76,Luka Potocar,SLO,qualifications,10.620,
2018,fra,chamonix,men,77,Benjamin Vargas,CHI,qualifications,10.680,
2018,fra,chamonix,men,78,Alexander Megos,GER,qualifications,10.910,
2018,fra,chamonix,men,79,Vladislav Shevchenko,RUS,qualifications,10.950,
2018,fra,chamonix,men,80,Jean Ouriques,BRA,qualifications,12.400,
2018,fra,chamonix,men,81,Pedro Ferreira Nicoloso,BRA,qualifications,14.950,
2018,fra,chamonix,men,82,Ruslan Faizullin,RUS,qualifications,,False start
2018,fra,chamonix,men,82,PengHui LIN,CHN,qualifications,,False start
2018,chn,chongqing,men,1,Dmitrii Timofeev,RUS,qualifications,,
2018,chn,chongqing,men,2,Aspar Jaelolo,INA,qualifications,,
2018,chn,chongqing,men,3,Danyil Boldyrev,UKR,qualifications,,
2018,chn,chongqing,men,4,JinXin Li,CHN,qualifications,,
2018,chn,chongqing,men,5,Bassa Mawem,FRA,qualifications,,
2018,chn,chongqing,men,6,Aleksandr Shikov,RUS,qualifications,,
2018,chn,chongqing,men,7,Reza Alipourshenazandifar,IRI,qualifications,,
2018,chn,chongqing,men,8,Stanislav Kokorin,RUS,qualifications,,
2018,chn,chongqing,men,9,Hinayah Muhammad,INA,qualifications,,
2018,chn,chongqing,men,10,Ludovico Fossali,ITA,qualifications,,
2018,chn,chongqing,men,10,Aleksandr Shilov,RUS,qualifications,,
2018,chn,chongqing,men,12,PengHui LIN,CHN,qualifications,,
2018,chn,chongqing,men,13,Sabri Sabri,INA,qualifications,,
2018,chn,chongqing,men,14,Arsenii Bogomolov,RUS,qualifications,,
2018,chn,chongqing,men,15,Pangeran Septo Wibowo Siburian,INA,qualifications,,
2018,chn,chongqing,men,16,Vladislav Deulin,RUS,qualifications,,
2018,chn,chongqing,men,17,Marcin Dzienski,POL,qualifications,,
2018,chn,chongqing,men,17,ZhiYong Ou,CHN,qualifications,,
2018,chn,chongqing,men,17,Kostiantyn Pavlenko,UKR,qualifications,,
2018,chn,chongqing,men,20,Guillaume Moro,FRA,qualifications,,
2018,chn,chongqing,men,21,Yulianto Abudzar,INA,qualifications,,
2018,chn,chongqing,men,22,Leonardo Gontero,ITA,qualifications,,
2018,chn,chongqing,men,23,RongQi LIANG,CHN,qualifications,,
2018,chn,chongqing,men,24,Guangfeng Li,CHN,qualifications,,
2018,chn,chongqing,men,25,Paul Emmanuel Ryan,SIN,qualifications,,
2018,chn,chongqing,men,26,Artem Khabibullin,RUS,qualifications,,
2018,chn,chongqing,men,27,Veddriq Leonardo,INA,qualifications,,
2018,chn,chongqing,men,28,Mickael Mawem,FRA,qualifications,,
2018,chn,chongqing,men,29,DiChong Huang,CHN,qualifications,,
2018,chn,chongqing,men,30,YuRong DUAN,CHN,qualifications,,
2018,chn,chongqing,men,31,Alessandro Santoni,ITA,qualifications,,
2018,chn,chongqing,men,32,Manuel Cornu,FRA,qualifications,,
2018,chn,chongqing,men,33,Tomoa Narasaki,JPN,qualifications,,
2018,chn,chongqing,men,34,Yoshiyuki Ogata,JPN,qualifications,,
2018,chn,chongqing,men,35,Kokoro Fujii,JPN,qualifications,,
2018,chn,chongqing,men,36,Phanuphong Bunprakop,THA,qualifications,,
2018,chn,chongqing,men,37,XueBan YANG,CHN,qualifications,,
2018,chn,chongqing,men,38,Cheung-chi Shoji Chan,HKG,qualifications,,
2018,chn,chongqing,men,39,Keita Dohi,JPN,qualifications,,
2018,chn,chongqing,men,39,Sergii Topishko,UKR,qualifications,,
2018,chn,chongqing,men,41,Michael Piccolruaz,ITA,qualifications,,
2018,chn,chongqing,men,41,Winai Ruangrit,THA,qualifications,,
2018,chn,chongqing,men,43,Kai Harada,JPN,qualifications,,
2018,chn,chongqing,men,44,Kim Marschner,GER,qualifications,,
2018,chn,chongqing,men,44,Sufriyanto Rindi,INA,qualifications,,
2018,chn,chongqing,men,46,Chi-fung AU,HKG,qualifications,,
2018,chn,chongqing,men,47,Tay Kuan Liang,SIN,qualifications,,
2018,chn,chongqing,men,48,Mohamad Kamal Amar Hassan,SIN,qualifications,,
2018,chn,chongqing,men,49,David Firnenburg,GER,qualifications,,
2018,chn,chongqing,men,50,Sean McColl,CAN,qualifications,,
2018,chn,chongqing,men,51,Sergio Verdasco Urizal,ESP,qualifications,,
2018,chn,chongqing,men,52,YuXu LI,CHN,qualifications,,
2018,chn,chongqing,men,53,Jason Holowach,CAN,qualifications,,
2018,chn,chongqing,men,54,Riccardo Piazza,ITA,qualifications,,
2018,chn,chongqing,men,55,Eric  Lopez Mateos,ESP,qualifications,,
2018,chn,chongqing,men,56,Alexander Averdunk,GER,qualifications,,
2018,chn,chongqing,men,57,Sergio Pastor Martínez,ESP,qualifications,,
2018,chn,chongqing,men,58,Keiichiro Korenaga,JPN,qualifications,,
2018,chn,chongqing,men,59,Jonatan Flor Vazquez,ESP,qualifications,,
2018,chn,chongqing,men,60,George Sanders,NZL,qualifications,,
2018,chn,chongqing,men,61,Mark Chan Chong Kiat,SIN,qualifications,,
2018,chn,chongqing,men,62,Samuel Munday,NZL,qualifications,,
2018,rus,moscow,men,1,Reza Alipourshenazandifar,IRI,qualifications,5.860,
2018,rus,moscow,men,2,Vladislav Deulin,RUS,qualifications,6.020,
2018,rus,moscow,men,3,Veddriq Leonardo,INA,qualifications,6.030,
2018,rus,moscow,men,4,Hinayah Muhammad,INA,qualifications,6.230,
2018,rus,moscow,men,5,Jan Kriz,CZE,qualifications,6.260,
2018,rus,moscow,men,6,Ludovico Fossali,ITA,qualifications,6.080,
2018,rus,moscow,men,7,Sabri Sabri,INA,qualifications,6.020,
2018,rus,moscow,men,8,Leonardo Gontero,ITA,qualifications,6.280,
2018,rus,moscow,men,9,Pangeran Septo Wibowo Siburian,INA,qualifications,6.160,
2018,rus,moscow,men,10,Alessandro Santoni,ITA,qualifications,6.210,
2018,rus,moscow,men,11,Stanislav Kokorin,RUS,qualifications,6.030,
2018,rus,moscow,men,12,JinXin Li,CHN,qualifications,6.290,
2018,rus,moscow,men,13,Aspar Jaelolo,INA,qualifications,5.920,
2018,rus,moscow,men,14,Aleksandr Shikov,RUS,qualifications,5.980,
2018,rus,moscow,men,15,Dmitrii Timofeev,RUS,qualifications,5.970,
2018,rus,moscow,men,16,Amir Maimuratov,KAZ,qualifications,6.200,
2018,rus,moscow,men,17,Kostiantyn Pavlenko,UKR,qualifications,6.300,
2018,rus,moscow,men,18,Ehsan Asrar,IRI,qualifications,6.320,
2018,rus,moscow,men,19,Alfian Muhammad,INA,qualifications,6.340,
2018,rus,moscow,men,20,Yulianto Abudzar,INA,qualifications,6.470,
2018,rus,moscow,men,20,Artem Khabibullin,RUS,qualifications,6.470,
2018,rus,moscow,men,22,Ruslan Faizullin,RUS,qualifications,6.480,
2018,rus,moscow,men,23,Mehdi AliPourShenazandi,IRI,qualifications,6.490,
2018,rus,moscow,men,24,Tagir Izmailov,RUS,qualifications,6.530,
2018,rus,moscow,men,25,Lev Rudatskiy,RUS,qualifications,6.550,
2018,rus,moscow,men,26,Vladislav Terleev,RUS,qualifications,6.620,
2018,rus,moscow,men,27,Marcin Dzienski,POL,qualifications,6.670,
2018,rus,moscow,men,28,Porya Karim pour,IRI,qualifications,6.680,
2018,rus,moscow,men,29,Gian Luca Zodda,ITA,qualifications,6.710,
2018,rus,moscow,men,30,Almaz Nagaev,RUS,qualifications,6.820,
2018,rus,moscow,men,31,Eduard Daukaev,RUS,qualifications,6.830,
2018,rus,moscow,men,32,Michael Finn-Henry,USA,qualifications,6.840,
2018,rus,moscow,men,33,Mohammad Reza Ehtesham Nia,IRI,qualifications,6.880,
2018,rus,moscow,men,34,Demyan Zaytsev,RUS,qualifications,6.960,
2018,rus,moscow,men,35,ZhiYong Ou,CHN,qualifications,7.010,
2018,rus,moscow,men,36,FengQi WANG,CHN,qualifications,7.070,
2018,rus,moscow,men,37,Nikolai Iarilovets,RUS,qualifications,7.140,
2018,rus,moscow,men,38,Sergei Rukin,RUS,qualifications,7.400,
2018,rus,moscow,men,39,Georgy Artamonov ,RUS,qualifications,7.430,
2018,rus,moscow,men,40,Artyom Devyaterikov,KAZ,qualifications,7.620,
2018,rus,moscow,men,41,YuFei Pan,CHN,qualifications,7.630,
2018,rus,moscow,men,42,Mikel Asier Linacisoro Molina,ESP,qualifications,7.870,
2018,rus,moscow,men,43,Yoshiyuki Ogata,JPN,qualifications,7.900,
2018,rus,moscow,men,44,Petr Burian,CZE,qualifications,7.960,
2018,rus,moscow,men,45,Alexey Panfilov,KAZ,qualifications,7.980,
2018,rus,moscow,men,46,Josh Levin,USA,qualifications,8.170,
2018,rus,moscow,men,47,Szymon Pecikiewicz,POL,qualifications,8.200,
2018,rus,moscow,men,48,Sean McColl,CAN,qualifications,8.390,
2018,rus,moscow,men,49,Kokoro Fujii,JPN,qualifications,8.500,
2018,rus,moscow,men,50,Jakob Schubert,AUT,qualifications,8.550,
2018,rus,moscow,men,51,Filip Schenk,ITA,qualifications,8.660,
2018,rus,moscow,men,52,Mikhail Babichev,RUS,qualifications,8.760,
2018,rus,moscow,men,53,Borna Cujic,CRO,qualifications,8.800,
2018,rus,moscow,men,54,Matej Burian,CZE,qualifications,8.850,
2018,rus,moscow,men,54,Tomoa Narasaki,JPN,qualifications,8.850,
2018,rus,moscow,men,56,Taisei Ishimatsu,JPN,qualifications,8.860,
2018,rus,moscow,men,57,Keita Dohi,JPN,qualifications,9.110,
2018,rus,moscow,men,58,Javier Cano Blazquez,ESP,qualifications,9.250,
2018,rus,moscow,men,59,HaiBin Qu,CHN,qualifications,9.280,
2018,rus,moscow,men,60,Moritz Hans,GER,qualifications,9.320,
2018,rus,moscow,men,61,DiChong Huang,CHN,qualifications,9.360,
2018,rus,moscow,men,62,Arsenii Bogomolov,RUS,qualifications,9.470,
2018,rus,moscow,men,63,Simon Lorenzi,BEL,qualifications,9.490,
2018,rus,moscow,men,64,Yannick Flohé,GER,qualifications,9.580,
2018,rus,moscow,men,65,Jonatan Flor Vazquez,ESP,qualifications,9.690,
2018,rus,moscow,men,66,David Firnenburg,GER,qualifications,9.730,
2018,rus,moscow,men,67,Yuval Shemla,ISR,qualifications,10.340,
2018,rus,moscow,men,68,Vladislav Shevchenko,RUS,qualifications,10.760,
2018,rus,moscow,men,69,Nicolas Collin,BEL,qualifications,10.980,
2018,rus,moscow,men,70,Nimrod Marcus,ISR,qualifications,13.060,
2018,rus,moscow,men,71,Bohdan Botnar,UKR,qualifications,,fall
2018,rus,moscow,men,71,Kai Harada,JPN,qualifications,,False start
2018,rus,moscow,men,71,Dmitry Karavaev,BLR,qualifications,,False start
2018,rus,moscow,men,71,Alimzhan Myrzabekov,KAZ,qualifications,,False start
2018,rus,moscow,men,71,Aleksandr Shilov,RUS,qualifications,,False start
2018,chn,taian,men,1,Bassa Mawem,FRA,qualifications,5.820,
2018,chn,taian,men,2,Sabri Sabri,INA,qualifications,5.940,
2018,chn,taian,men,3,Dmitrii Timofeev,RUS,qualifications,5.990,
2018,chn,taian,men,4,Aspar Jaelolo,INA,qualifications,5.690,
2018,chn,taian,men,5,Stanislav Kokorin,RUS,qualifications,6.060,
2018,chn,taian,men,6,Alfian Muhammad,INA,qualifications,6.220,
2018,chn,taian,men,7,Danyil Boldyrev,UKR,qualifications,5.890,
2018,chn,taian,men,8,Hinayah Muhammad,INA,qualifications,6.070,
2018,chn,taian,men,9,Aleksandr Shikov,RUS,qualifications,5.890,
2018,chn,taian,men,10,Aleksandr Shilov,RUS,qualifications,6.230,
2018,chn,taian,men,11,Sufriyanto Rindi,INA,qualifications,6.190,
2018,chn,taian,men,12,PengHui LIN,CHN,qualifications,6.280,
2018,chn,taian,men,13,John Brosler,USA,qualifications,6.240,
2018,chn,taian,men,14,Pangeran Septo Wibowo Siburian,INA,qualifications,6.150,
2018,chn,taian,men,15,Ludovico Fossali,ITA,qualifications,6.200,
2018,chn,taian,men,16,Arsenii Bogomolov,RUS,qualifications,6.140,
2018,chn,taian,men,17,Artem Khabibullin,RUS,qualifications,6.310,
2018,chn,taian,men,18,Yulianto Abudzar,INA,qualifications,6.330,
2018,chn,taian,men,19,Guillaume Moro,FRA,qualifications,6.370,
2018,chn,taian,men,20,Kostiantyn Pavlenko,UKR,qualifications,6.390,
2018,chn,taian,men,21,Vladislav Deulin,RUS,qualifications,6.410,
2018,chn,taian,men,21,Marcin Dzienski,POL,qualifications,6.410,
2018,chn,taian,men,23,Guangfeng Li,CHN,qualifications,6.430,
2018,chn,taian,men,24,Alessandro Santoni,ITA,qualifications,6.490,
2018,chn,taian,men,25,Leonardo Gontero,ITA,qualifications,6.520,
2018,chn,taian,men,26,YuRong DUAN,CHN,qualifications,6.580,
2018,chn,taian,men,27,RongQi LIANG,CHN,qualifications,6.670,
2018,chn,taian,men,28,XueBan YANG,CHN,qualifications,6.820,
2018,chn,taian,men,29,Mickael Mawem,FRA,qualifications,6.840,
2018,chn,taian,men,30,Paul Emmanuel Ryan,SIN,qualifications,6.970,
2018,chn,taian,men,31,DiChong Huang,CHN,qualifications,7.010,
2018,chn,taian,men,32,YuFei Pan,CHN,qualifications,7.030,
2018,chn,taian,men,33,YuXu LI,CHN,qualifications,7.170,
2018,chn,taian,men,34,Seungwoon Cho,KOR,qualifications,7.220,
2018,chn,taian,men,35,Donghyeon Kim,KOR,qualifications,7.480,
2018,chn,taian,men,36,Jungju Kim,KOR,qualifications,7.500,
2018,chn,taian,men,37,Manuel Cornu,FRA,qualifications,7.510,
2018,chn,taian,men,38,Hongil Kim,KOR,qualifications,7.540,
2018,chn,taian,men,39,JinXin Li,CHN,qualifications,7.560,
2018,chn,taian,men,40,Tay Kuan Liang,SIN,qualifications,7.600,
2018,chn,taian,men,41,Yoshiyuki Ogata,JPN,qualifications,7.690,
2018,chn,taian,men,42,Tomoa Narasaki,JPN,qualifications,7.720,
2018,chn,taian,men,43,Seongmin Eom,KOR,qualifications,7.800,
2018,chn,taian,men,44,Kokoro Fujii,JPN,qualifications,7.810,
2018,chn,taian,men,45,Sergii Topishko,UKR,qualifications,7.830,
2018,chn,taian,men,46,Hanwool KIM,KOR,qualifications,7.890,
2018,chn,taian,men,47,Michael Piccolruaz,ITA,qualifications,8.010,
2018,chn,taian,men,48,Keita Dohi,JPN,qualifications,8.120,
2018,chn,taian,men,49,Sean McColl,CAN,qualifications,8.180,
2018,chn,taian,men,50,Jakob Schubert,AUT,qualifications,8.270,
2018,chn,taian,men,51,Chi-fung AU,HKG,qualifications,8.280,
2018,chn,taian,men,52,Alexander Averdunk,GER,qualifications,8.400,
2018,chn,taian,men,53,Kim Marschner,GER,qualifications,8.530,
2018,chn,taian,men,54,Kai Lightner,USA,qualifications,8.690,
2018,chn,taian,men,55,Jan Hojer,GER,qualifications,9.090,
2018,chn,taian,men,55,Riccardo Piazza,ITA,qualifications,9.090,
2018,chn,taian,men,57,Kai Harada,JPN,qualifications,9.130,
2018,chn,taian,men,58,Moritz Hans,GER,qualifications,9.170,
2018,chn,taian,men,59,Eric  Lopez Mateos,ESP,qualifications,9.450,
2018,chn,taian,men,60,Jonatan Flor Vazquez,ESP,qualifications,9.890,
2018,chn,taian,men,61,Sergio Verdasco Urizal,ESP,qualifications,10.040,
2018,chn,taian,men,62,Mark Chan Chong Kiat,SIN,qualifications,10.250,
2018,chn,taian,men,63,George Sanders,NZL,qualifications,10.340,
2018,chn,taian,men,64,Samuel Munday,NZL,qualifications,12.510,
2018,chn,taian,men,65,Jason Holowach,CAN,qualifications,13.430,
2018,chn,taian,men,66,Tyler Fleury,NZL,qualifications,19.830,
2018,chn,taian,men,67,Cheung-chi Shoji Chan,HKG,qualifications,,fall
2018,chn,taian,men,67,ZhiYong Ou,CHN,qualifications,,fall
2018,sui,villars,men,1,Aleksandr Shikov,RUS,qualifications,6.070,
2018,sui,villars,men,2,Aleksandr Shilov,RUS,qualifications,6.180,
2018,sui,villars,men,3,Danyil Boldyrev,UKR,qualifications,6.060,
2018,sui,villars,men,4,Bassa Mawem,FRA,qualifications,5.800,
2018,sui,villars,men,5,Kostiantyn Pavlenko,UKR,qualifications,6.330,
2018,sui,villars,men,6,JinXin Li,CHN,qualifications,6.369,
2018,sui,villars,men,7,Guillaume Moro,FRA,qualifications,6.400,
2018,sui,villars,men,8,Reza Alipourshenazandifar,IRI,qualifications,6.100,
2018,sui,villars,men,9,Michael Finn-Henry,USA,qualifications,6.630,
2018,sui,villars,men,10,PengHui LIN,CHN,qualifications,6.290,
2018,sui,villars,men,11,Dmitrii Timofeev,RUS,qualifications,6.430,
2018,sui,villars,men,12,Stanislav Kokorin,RUS,qualifications,6.220,
2018,sui,villars,men,13,Marcin Dzienski,POL,qualifications,6.360,
2018,sui,villars,men,14,Alessandro Santoni,ITA,qualifications,6.410,
2018,sui,villars,men,15,Leonardo Gontero,ITA,qualifications,6.450,
2018,sui,villars,men,16,Lev Rudatskiy,RUS,qualifications,6.550,
2018,sui,villars,men,17,Ludovico Fossali,ITA,qualifications,6.640,
2018,sui,villars,men,18,Jan Kriz,CZE,qualifications,6.649,
2018,sui,villars,men,19,Gian Luca Zodda,ITA,qualifications,6.670,
2018,sui,villars,men,20,Pierre Rebreyend,FRA,qualifications,6.790,
2018,sui,villars,men,21,Lukas Knapp,AUT,qualifications,6.850,
2018,sui,villars,men,22,QiXin Zhong,CHN,qualifications,6.930,
2018,sui,villars,men,23,Carlos Granja,ECU,qualifications,6.940,
2018,sui,villars,men,24,Jacopo Stefani,ITA,qualifications,7.090,
2018,sui,villars,men,25,Ruslan Faizullin,RUS,qualifications,7.220,
2018,sui,villars,men,26,Matthias Erber,AUT,qualifications,7.250,
2018,sui,villars,men,27,Oleksandr Pavlenko,UKR,qualifications,7.350,
2018,sui,villars,men,28,Stanislao Zama,ITA,qualifications,7.400,
2018,sui,villars,men,29,Arsenii Bogomolov,RUS,qualifications,7.500,
2018,sui,villars,men,30,Yoshiyuki Ogata,JPN,qualifications,7.510,
2018,sui,villars,men,31,Kai Harada,JPN,qualifications,7.580,
2018,sui,villars,men,32,Ihor Robota,UKR,qualifications,8.390,
2018,sui,villars,men,33,Kai Lightner,USA,qualifications,8.450,
